"","B_Cycling","B_GC_DZ","B_GC_LZ","B_GC_prePB","B_IFN","B_activated","B_mem","B_naive","B_plasma","B_preGC","DC_CCR7.","DC_cDC1","DC_cDC2","DC_pDC","Endo","FDC","ILC","Macrophages_M1","Macrophages_M2","Mast","Monocytes","NK","NKT","T_CD4.","T_CD4._TfH","T_CD4._TfH_GC","T_CD4._naive","T_CD8._CD161.","T_CD8._cytotoxic","T_CD8._naive","T_TIM3.","T_TfR","T_Treg","VSMC"
"Zfp318",0.45347863,0.35699317,0.58855873,0.48499182,0.13211499,0.25097096,0.09302939,0.30168617,0.07304508,0.26424515,0.16194224,0.0480176,0.13935927,0.083682366,0.048763596,0.25515017,0.015863765,0.12326853,0.021646606,0.10578405,0.07950312,0.054431573,0.024810648,0.056068357,0.03995228,0.030714128,0.048921444,0.027733251,0.031671073,0.036369454,0.06953599,0.07240576,0.033971243,0.3478665
"Zfp322a",0.10836359,0.06461603,0.05891975,0.0498494,0.06282439,0.05287314,0.08387727,0.046154615,0.12280095,0.03687889,0.15218905,0.017416475,0.12096212,0.13378918,0.21360894,0.114673175,0.12509915,0.08330885,0.14687024,0.4115572,0.110712,0.112416685,0.036056947,0.02067103,0.0215776,0.04967043,0.025529088,0.02034589,0.035788633,0.02815807,0.08167429,0.046140246,0.025349883,0.20404848
"Zfp326",0.54817295,0.24525078,0.26565865,0.2126937,0.2750978,0.15899444,0.15171891,0.11746568,0.18748255,0.20289044,0.38929534,0.04995368,0.41353884,0.42712882,0.37204197,0.10696213,0.2569978,0.09151214,0.07344561,0.2679931,0.16068493,0.1696818,0.087288134,0.09550304,0.08258071,0.13729674,0.09672215,0.09831837,0.0764042,0.11032614,0.30402023,0.14406249,0.10321087,0.08313333
"Zfp330",0.49567318,0.31927815,0.3572521,0.29818892,0.201269,0.18091351,0.1823996,0.15607655,0.22706309,0.2938919,0.12283726,0.116497256,0.3988594,0.28185177,0.35457948,0.28799793,0.099420466,0.29118124,0.2659508,0.18976209,0.32533386,0.16251668,0.17159386,0.17847896,0.16586503,0.14170143,0.16625638,0.14960454,0.12027759,0.19076444,0.35516915,0.15075487,0.1612941,0.5932109
"Zfp335",0.26552042,0.14739496,0.14957756,0.18528636,0.0620096,0.07008168,0.098185375,0.0559196,0.10962554,0.06308666,0.042425748,0.0820005,0.18881299,0.19892468,0.11798687,0.1312387,0.06494878,0.06932984,0.08486268,0.10386258,0.083878435,0.12945199,0.060790904,0.09932705,0.062822275,0.12018766,0.06566251,0.0846123,0.09865732,0.07647356,0.2140199,0.13095725,0.07358864,0.124401756
"Zfp346",0.22706695,0.15604922,0.13599156,0.14830099,0.07125809,0.054886583,0.06791207,0.045893278,0.07028982,0.059702966,0.08076385,0.018291885,0.054511514,0.06519,0.15853365,0.13144253,0.0782238,0.058310665,0.039640084,0.22999372,0.046448957,0.05089029,0.05147536,0.047162205,0.03720652,0.06584591,0.05063897,0.026629254,0.031300012,0.057933897,0.12940833,0.061723694,0.050834626,0.11723767
"Zfp354a",0.06879186,0.048873913,0.0566093,0.038812168,0.0711613,0.043629587,0.054563276,0.046837978,0.076053284,0.080532044,0.09206364,0.02200738,0.10127278,0.03718414,0.12432931,0.28150934,0.0553544,0.14153443,0.043235306,0.11657542,0.044190247,0.052254733,0.057842717,0.034633942,0.03263767,0.05291774,0.041725136,0.031466495,0.035926826,0.03699246,0.059739478,0.040092174,0.044450317,0.055736482
"Zfp36",0.4281935,0.21082856,0.4454635,0.77110547,1.425167,2.8980393,2.0412657,0.7630401,3.5767553,1.8807727,4.5963016,0.100579195,12.039794,7.857034,6.113649,3.4209292,14.319281,1.4584074,2.6543326,1.9176733,8.747526,13.189316,12.789424,4.052392,3.8629348,3.9058926,1.3791875,5.620605,3.0321152,2.3796399,2.7326589,4.213866,2.1885781,9.20868
"Zfp362",0.06150674,0.026816228,0.03239333,0.12816097,0.035878107,0.024794599,0.052887887,0.029475618,0.04929134,0.023943914,0.07638192,0.07416458,0.24126357,0.17679724,0.14641619,0.18008134,0.068126395,0.09028424,0.10922957,0.11507233,0.054843754,0.10413431,0.040259082,0.044631485,0.03851265,0.0703814,0.037587386,0.021182809,0.052433424,0.030790774,0.17900781,0.07831981,0.029787213,0.16628256
"Zfp366",0.000495118,0.00082267134,0.00060784566,0.027398968,0.009733996,0.000844246,0.0002376794,0.00023517202,0.0020067708,0.004788061,0.44949323,0.23823504,0.500848,0.0086270105,0.2209733,0.02967255,0.003061542,0.07147682,0.066823624,0.13784237,0.03270396,0.0011694188,0.0027446572,0.00056757557,0.00081596494,0.0009572779,0.00034819174,0.0010857645,0.000888291,0.0007632167,0.0052139186,0.003770857,0.0009203262,0.16349605
"Zfp367",0.3653238,0.03140569,0.02779864,0.027202526,0.013758508,0.009750849,0.007235245,0.00352628,0.013441069,0.011865207,0.05534627,0.021933334,0.011324753,0.014045057,0.009109953,0.05353574,0.0077256714,0.016592838,0.07086025,0.13848998,0.008096802,0.042173874,0.016557239,0.0077867704,0.0069929394,0.005096175,0.009345883,0.010894825,0.013382424,0.010355423,0.16666788,0.012811946,0.011637833,0.047658153
"Zfp369",0.18012029,0.09262988,0.12748873,0.049077705,0.20167504,0.2276346,0.2048462,0.19080742,0.14731577,0.15093862,0.21449782,0.034223314,0.17455028,0.09671312,0.15478364,0.112332866,0.21550602,0.0993505,0.09450377,0.121786095,0.08899544,0.16357446,0.13113423,0.15722881,0.16863196,0.10571884,0.164589,0.14737031,0.11991554,0.16570248,0.18823189,0.13241538,0.20270728,0.17822352
"Zfp36l1",2.509561,1.6568016,2.69339,1.3445721,2.2591558,2.390252,2.1304796,1.7048742,0.5097955,3.0381212,6.208631,0.5136361,3.618863,0.26256812,5.368128,4.6814575,4.3675795,2.2632387,2.3059542,0.6461019,3.307899,1.361913,0.9841152,0.73633945,0.76449555,1.6297137,0.45633855,0.6806792,0.38879317,0.44898352,0.86381066,1.2787216,0.756609,5.021116
"Zfp36l2",0.35732687,0.37762886,0.046790656,0.12846103,1.009274,1.3909875,1.5799506,1.2162114,3.277456,0.67115855,0.80795944,0.064397484,2.0705254,2.8591688,1.2361709,1.3525321,3.789679,0.94502807,0.9258493,0.14512251,1.5701549,3.2048502,5.8254066,7.1113076,4.651537,3.0711408,3.172116,7.125832,3.8133008,3.8154182,2.7376122,1.9627076,2.6647894,1.0389209
"Zfp383",0.07779324,0.063936085,0.06953115,0.15858984,0.04754286,0.07226783,0.071401335,0.06319454,0.07054616,0.069006644,0.11635254,0.019866092,0.06625163,0.08191247,0.08353019,0.044522937,0.06733954,0.016352015,0.027390992,0.2248429,0.025922121,0.05071638,0.053744737,0.052169174,0.05134459,0.06394438,0.054286763,0.058810703,0.04714766,0.06746775,0.15174247,0.0846045,0.059502587,0.08927918
"Zfp384",0.35925922,0.13792665,0.18694358,0.12124566,0.11107465,0.08478066,0.09128831,0.076004535,0.1575653,0.108507745,0.13177113,0.084986635,0.12024968,0.20279992,0.16287385,0.22029763,0.08536976,0.03438498,0.0883005,0.11223971,0.07728765,0.13761593,0.077997126,0.0818193,0.06826131,0.122059464,0.075022645,0.080481894,0.07984551,0.098671354,0.19262896,0.104989566,0.070199445,0.15067767
"Zfp385a",0.04616353,0.030841514,0.06353995,0.14620312,0.08736241,0.09203675,0.05342058,0.10107313,0.013929566,0.053020265,0.4542701,0.7106705,2.050833,0.0676475,0.074471734,0.04608971,0.04158829,0.5564237,0.4026567,0.11068589,0.85247314,0.004354377,0.009382949,0.0012053642,0.0026377884,0.0016248743,0.0011741804,0.0023674225,0.005261484,0.002200727,0.016488867,0.0074458783,0.0012745397,0.61362326
"Zfp385b",0.039615843,0.067858845,0.0046148016,0.058916405,0.011059102,0.00042310255,0.0001435108,0.00030094513,0.00782015,0.005377154,0.15963608,0.041102573,0.013226152,0.01016522,0.009844603,0.054429922,0.0032599273,0.03240607,0.024100622,0.4042055,0.012158243,0.0012482177,0.0015262059,0.0006135156,0.00041406113,0.0005778178,0.0005002022,0.00090815034,0.00040742327,0.0008672442,0.0057748444,0.0020775166,0.0006671822,0.15148921
"Zfp395",0.3010784,0.13901065,0.15495515,0.19166708,0.13473938,0.11850487,0.13094097,0.12983797,0.10356426,0.20817354,0.043834966,0.020178547,0.03329863,0.07939206,0.14196585,0.26688218,0.05199062,0.074901566,0.043370005,0.26703152,0.0349906,0.02864814,0.017616104,0.031023197,0.022674251,0.019574156,0.020834487,0.032361977,0.006541685,0.020773878,0.03542903,0.022056218,0.03079008,0.17796843
"Zfp397",0.1824205,0.12413278,0.13320759,0.12547165,0.21931571,0.14662787,0.14282033,0.14831898,0.0895956,0.15518582,0.04816661,0.036131363,0.19196315,0.15877001,0.30212906,0.11224589,0.06722058,0.15587205,0.0774149,0.105230145,0.09874344,0.06859937,0.051048394,0.075729914,0.072343215,0.07445315,0.098141134,0.05311928,0.04725473,0.11467018,0.10597703,0.062240645,0.06292621,0.37973183
"Zfp407",0.08987761,0.053298965,0.059279505,0.051134095,0.03311987,0.021724524,0.034827128,0.027645715,0.029890884,0.030097308,0.15986241,0.0328936,0.09147078,0.056557007,0.07689261,0.057542626,0.036731027,0.08492887,0.052582193,0.1336889,0.013824895,0.030304965,0.025415579,0.032317933,0.026007418,0.042268146,0.026107095,0.02646253,0.024386384,0.02989006,0.08959661,0.057296004,0.026105337,0.12624665
"Zfp410",0.13835771,0.075882405,0.078245305,0.049917668,0.030756954,0.04418714,0.046431012,0.02922326,0.0654701,0.048018105,0.052904576,0.04635464,0.061972126,0.0387073,0.036970634,0.028889878,0.120011635,0.036552444,0.015582212,0.11676515,0.016170885,0.06432543,0.06395681,0.055320743,0.04488156,0.089933775,0.038049992,0.035543144,0.032638703,0.047326587,0.085962735,0.106061526,0.045243103,0.09581266
"Zfp414",0.24530223,0.16778128,0.14165005,0.14421187,0.06807311,0.054686613,0.070702136,0.052111182,0.10883005,0.06732546,0.124502346,0.025309362,0.10408845,0.2066749,0.13033664,0.19358437,0.054011665,0.07005531,0.03852475,0.08602068,0.027738973,0.095189914,0.048353165,0.09130188,0.066256136,0.091173805,0.0940758,0.07737751,0.053284258,0.09448564,0.26614603,0.11416997,0.068144396,0.23182513
"Zfp422",0.76604664,0.38717368,0.35035014,0.732971,0.35969758,0.25211564,0.28158426,0.2586844,0.51109886,0.3522179,0.6615598,0.2953751,0.57052606,0.6508622,0.84314877,0.4320581,0.17410083,0.1986405,0.3455587,0.151617,0.17023471,0.3192404,0.24380048,0.18364711,0.15824638,0.15046318,0.21636221,0.22364274,0.17220938,0.34787986,0.475853,0.18396673,0.13530077,0.71787703
"Zfp426",0.13181794,0.08364027,0.1068577,0.15829518,0.10911961,0.09312284,0.09202494,0.077286325,0.11092795,0.077556305,0.076369636,0.022495493,0.12871906,0.1927703,0.17822912,0.21842563,0.1099303,0.05651213,0.07130436,0.112017,0.08034459,0.11319035,0.08905301,0.06804192,0.07054416,0.056719802,0.079399385,0.0848659,0.07273293,0.109888725,0.12522718,0.08956189,0.07295145,0.048082713
"Zfp428",1.269939,0.5495251,0.712299,1.0445815,0.20019607,0.1861705,0.2442615,0.2065918,0.6228402,0.25988606,0.30565575,0.24162981,0.71724856,0.9061325,0.78460723,0.6717483,0.35726756,0.10909286,0.386753,0.19036421,0.23745358,0.4595577,0.3291103,0.40147093,0.27747035,0.4728554,0.3561094,0.30512792,0.31938186,0.43200004,0.76351595,0.34476855,0.27286267,1.0029029
"Zfp444",0.22132048,0.17098002,0.16731945,0.29100123,0.062065426,0.067024544,0.09037608,0.06452084,0.1699639,0.116187476,0.1410038,0.034018252,0.21626438,0.20123431,0.1403382,0.11621334,0.08212762,0.07419016,0.09043924,0.18085134,0.07357863,0.09612619,0.09579073,0.106476076,0.07479159,0.11091103,0.10871258,0.06490493,0.058971103,0.08452443,0.16332461,0.15272892,0.09225633,0.2448476
"Zfp451",0.32308778,0.17848477,0.21185827,0.35053757,0.12907901,0.13726133,0.16253506,0.11516344,0.1463522,0.15082279,0.23135889,0.08344996,0.28924263,0.31174058,0.30543488,0.29832494,0.12235002,0.20396654,0.15962851,0.28718892,0.17940086,0.12758824,0.116853885,0.13557276,0.123576246,0.157824,0.11465334,0.14113049,0.11531141,0.15453233,0.32467404,0.15572792,0.13879234,0.35697296
"Zfp457",0.272374406666667,0.117548681333333,0.115304564666667,0.15397795,0.0589830276666667,0.053908197,0.055651715,0.0487192546666667,0.0369908996666667,0.0623259453333333,0.15549218,0.055859301,0.112583641333333,0.09031214,0.0836916123333333,0.0805040466666667,0.0414674783333333,0.0672498053333333,0.040087536,0.172199388333333,0.0271302163333333,0.0493181966666667,0.016534284,0.0197682196666667,0.017465545,0.0376337056666667,0.016926678,0.0201955266666667,0.0184711106666667,0.0288739026666667,0.111744391333333,0.036152449,0.0275824346666667,0.09006692
"Zfp467",0.00089132786,0.002632415,0.00061295694,0.026837831,0.016872888,0.0005892161,0.0037660657,0.000629916,0.01354126,0.005235368,0.15352687,0.30225122,0.45062664,0.12266249,0.5154773,0.42109433,0.0065502417,0.14867477,0.16574813,0.14706841,0.30266792,0.0049089277,0.0047861966,0.017888911,0.016592983,0.007075681,0.020439886,0.0059848665,0.0038293318,0.019238051,0.005487398,0.0020546196,0.004257881,0.05016772
"Zfp503",0.0014694505,0.0022299937,0.0021357476,0.027226547,0.009355414,0.00043769265,0.0008292013,0.0003061476,0.003996516,0.0055551846,0.10214645,0.1617016,0.4932245,0.008690301,0.21758191,0.061694838,0.29323933,0.09448982,0.13701265,0.38332248,0.094551645,0.004335518,0.0018006603,0.0009261156,0.0005971362,0.00052616245,0.00042923092,0.0008006557,0.00044126238,0.0012031771,0.0057522347,0.0021629713,0.0010220424,1.0598388
"Zfp507",0.12426059,0.07117447,0.0776054,0.15799297,0.046359405,0.04736885,0.0494766,0.04161664,0.05426311,0.064206325,0.05008817,0.02903197,0.009249239,0.032353673,0.13002062,0.037081845,0.040474888,0.03402215,0.029205656,0.23510277,0.0060682762,0.046828307,0.039455377,0.04619755,0.039460428,0.05641795,0.050049994,0.045125548,0.04048968,0.05020394,0.08524167,0.04633903,0.055638343,0.120881744
"Zfp511",0.6478113,0.25579134,0.26565218,0.48291174,0.25942382,0.14911649,0.22226447,0.13500673,0.34353063,0.27814576,0.27486452,0.16381094,0.50811994,0.39969406,0.22610343,0.18891187,0.093234465,0.17104796,0.11760739,0.18838343,0.3258818,0.14935006,0.20232753,0.21519203,0.13321076,0.0990681,0.16032796,0.18453772,0.13450426,0.1715689,0.5101024,0.2058783,0.1526346,0.44997346
"Zfp512",0.15586752,0.1066721,0.101656504,0.23388459,0.036187526,0.050375264,0.06646731,0.05448565,0.05672759,0.05635074,0.046256147,0.023752384,0.084658824,0.093860105,0.14894037,0.08512293,0.098549016,0.029493067,0.04202658,0.17024551,0.021056324,0.046163406,0.036401678,0.05041414,0.03524928,0.06298035,0.059981953,0.042360064,0.035426483,0.081856735,0.08840471,0.048766527,0.044922054,0.17503528
"Zfp518a",0.32212707,0.15760915,0.15394768,0.13805328,0.14934629,0.065417856,0.1015688,0.07886738,0.11109243,0.096783355,0.14361784,0.03417683,0.21451806,0.27132648,0.21712564,0.27315423,0.13946123,0.1175095,0.061837487,0.10484536,0.20197757,0.12914719,0.064958446,0.08385602,0.06437018,0.084093675,0.06589672,0.068061434,0.064875305,0.0984144,0.19097844,0.074237555,0.07813332,0.14050207
"Zfp518b",0.043163825,0.043606065,0.06503726,0.056282096,0.066005126,0.056108408,0.06700589,0.043908805,0.04224823,0.07793699,0.1017804,0.09122166,0.15965936,0.045740373,0.07345446,0.085927665,0.061963715,0.13536516,0.061983492,0.29304492,0.0827933,0.030493623,0.024403008,0.05175689,0.0678282,0.07738927,0.05031979,0.027571164,0.029262777,0.053007852,0.114491634,0.0779936,0.059429877,0.087411635
"Zfp521",0.0020774228,0.001317746,0.00071989617,0.021837149,0.009130341,0.0007772823,0.00018833295,0.0009498357,0.001934136,0.004835599,0.048950456,0.020744255,0.010866472,0.0776133,0.59436387,0.14283162,0.008723695,0.017492637,0.016899021,0.3329028,0.009900579,0.0021992568,0.0016495895,0.0005783897,0.00042629015,0.0005652231,0.00037929977,0.00080948573,0.00041425653,0.00076927646,0.0064777336,0.002043554,0.0010924294,0.046771202
"Zfp523",0.33667964,0.20679852,0.19722965,0.124840155,0.15588582,0.12463294,0.13985363,0.11673604,0.15932332,0.15386371,0.21093266,0.048218917,0.13082725,0.085401736,0.17396301,0.20089166,0.1394645,0.06542244,0.10456105,0.117075324,0.080273725,0.1128797,0.10565251,0.10908447,0.095013484,0.105825685,0.09596355,0.09855073,0.081915125,0.104972206,0.23452796,0.14345755,0.10361028,0.20042223
"Zfp524",0.22478245,0.07788071,0.10959238,0.1797998,0.14741127,0.1112108,0.14561763,0.11262472,0.26057577,0.081425846,0.30538353,0.20666847,0.4773963,0.065711245,0.40945685,0.15848851,0.13837214,0.15226033,0.246955,0.100561604,0.39237756,0.16124491,0.15649651,0.22477865,0.15284918,0.30809364,0.20330065,0.13455892,0.13697681,0.11445846,0.3896153,0.26367456,0.20992456,0.42502287
"Zfp558",0.10894775,0.053131394,0.07777889,0.023706615,0.050806694,0.037200984,0.04674016,0.035424747,0.07862698,0.052867875,0.08858413,0.03650046,0.08377165,0.09526963,0.048259888,0.069462106,0.040769327,0.057890974,0.04495906,0.20870365,0.047196154,0.04018269,0.027722666,0.04667691,0.035052404,0.03253125,0.040829595,0.04545149,0.02495013,0.044156116,0.092246994,0.051830426,0.032896172,0.07919083
"Zfp560",0.103155054,0.06360653,0.08816934,0.14918433,0.17422594,0.07950733,0.09467235,0.07833828,0.05829795,0.17513603,0.04647129,0.056735635,0.1991859,0.14005457,0.17352538,0.20815109,0.07906352,0.030603942,0.06460331,0.09909041,0.040211655,0.08346519,0.08475785,0.08167064,0.064048335,0.054464817,0.07120467,0.08589108,0.06116577,0.105070084,0.10955709,0.084031016,0.06633989,0.11600301
"Zfp574",0.108461305,0.051329672,0.0422787,0.11929792,0.017979082,0.04387718,0.03740864,0.024420248,0.091079354,0.06975908,0.1092024,0.039216302,0.05960968,0.10035638,0.047416933,0.050075542,0.09263761,0.050980452,0.04562371,0.109643586,0.0093704965,0.060597338,0.03287784,0.033172082,0.020835724,0.038279016,0.038917482,0.03515086,0.024380472,0.057856046,0.063720584,0.076558396,0.046956886,0.14828089
"Zfp580",0.7191739,0.59678125,0.57644856,0.9533765,0.20105466,0.2115002,0.30601296,0.24498934,0.52424896,0.34893152,0.43881232,0.33634013,0.6398585,0.38747692,0.5523494,0.48257715,0.19982699,0.16491316,0.1160532,0.2695057,0.21962816,0.18344893,0.102885425,0.1391239,0.10574349,0.29817805,0.099676415,0.10031352,0.10483564,0.10135351,0.49683353,0.30334413,0.14338982,1.0532331
"Zfp592",0.1764501,0.07642417,0.090886556,0.12549867,0.106142186,0.072693504,0.07967919,0.06799704,0.11637206,0.07017503,0.17273906,0.032946445,0.19732834,0.24154858,0.11377158,0.12928137,0.047792915,0.027624404,0.06178842,0.2078948,0.12270327,0.043061648,0.049488712,0.060294148,0.043299366,0.09012546,0.04891941,0.04057473,0.053291753,0.032994173,0.12686767,0.10050312,0.0517399,0.08035
"Zfp593",0.8490658,0.38825697,0.5074558,0.37502334,0.33875427,0.16843696,0.22481458,0.13901332,0.9452474,0.7430498,0.09127694,0.16902995,0.5675432,0.23118906,0.38675424,0.3596401,0.08118759,0.27431914,0.25717676,0.18845402,0.34764707,0.12003794,0.0926713,0.15855274,0.077606104,0.144312,0.10748706,0.09196083,0.07319505,0.1590118,0.4092182,0.20270431,0.12865001,0.6875131
"Zfp607b",0.09021001,0.04666286,0.04937433,0.10125774,0.1171838,0.055828292,0.059272725,0.05856144,0.1431425,0.052500024,0.08605935,0.030529805,0.093629256,0.11131176,0.1202447,0.11115878,0.042570718,0.059708085,0.11020905,0.2182738,0.063636355,0.05490821,0.073205315,0.0648426,0.05954794,0.05998593,0.074214354,0.07932633,0.06530536,0.07855447,0.11120186,0.0835231,0.058750674,0.1666027
"Zfp608",0.52426845,0.44448325,0.5726465,1.1021107,0.053014103,0.040101882,0.052508734,0.045352902,0.17625293,0.06518287,0.06750917,0.018596036,0.06899435,0.07176197,0.20688792,0.22037512,0.036898706,0.082711294,0.013275251,0.120120324,0.009458711,0.0023890631,0.0013933298,0.00096994056,0.0003637293,0.00911783,0.00028472714,0.00083688466,0.0012719763,0.002269651,0.0063902405,0.0040139663,0.00085600506,0.04763582
"Zfp609",0.10920887,0.07924852,0.08915503,0.10904596,0.008530287,0.018999968,0.04692561,0.016069561,0.04281388,0.037191764,0.05001567,0.024782985,0.29497418,0.13790874,0.14998497,0.118912496,0.1880628,0.096156664,0.105135374,0.13243248,0.09919874,0.14404085,0.029532693,0.06319184,0.07247473,0.078630045,0.099152565,0.08872056,0.03726719,0.10326633,0.12729302,0.087230176,0.035040855,0.1283082
"Zfp61",0.118011266,0.1228184,0.13026433,0.17649972,0.21212642,0.10595054,0.12966843,0.102849126,0.13716118,0.109601706,0.20432214,0.07980518,0.107958265,0.107733846,0.20812745,0.26905686,0.08618156,0.07084672,0.22414726,0.2130266,0.05721101,0.14605902,0.09461936,0.08510913,0.08595375,0.121380106,0.08437965,0.09285423,0.08150408,0.08619074,0.2347375,0.13755225,0.08738406,0.1151372
"Zfp62",0.18753515,0.12431794,0.08022026,0.09160214,0.050470732,0.042552512,0.07560073,0.050299186,0.14132345,0.053783685,0.06925976,0.026938016,0.040768176,0.072864905,0.115722574,0.25183186,0.03743038,0.07813348,0.021724075,0.18761674,0.03524259,0.049227096,0.044471294,0.07273046,0.068512596,0.06787739,0.079151936,0.06464087,0.04646491,0.08706981,0.10110716,0.08143365,0.06885655,0.24165162
"Zfp622",0.49326426,0.25886044,0.2981712,0.41618466,0.2339802,0.13626076,0.19052315,0.14695956,0.43762228,0.25871864,0.05534517,0.035961315,0.25109646,0.15722935,0.18717095,0.057230562,0.13105294,0.14777137,0.14830232,0.3046664,0.24530752,0.18186909,0.14482673,0.16085291,0.13291737,0.18831372,0.17519747,0.17033564,0.13533188,0.20013551,0.41392255,0.19582693,0.15468605,0.20079757
